10.899999618530273,28.899999618530273,10.899999618530273,28.899999618530273,2017-11-19 22:25:16.939962,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
10.899999618530273,28.899999618530273,10.899999618530273,28.899999618530273,2017-11-19 22:25:21.942922,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
10.899999618530273,28.899999618530273,10.899999618530273,28.899999618530273,2017-11-19 22:25:29.468530,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.924999713897705,28.899999618530273,2017-11-19 22:25:31.940170,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.939999771118163,28.899999618530273,2017-11-19 22:25:36.942396,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.949999809265137,28.899999618530273,2017-11-19 22:25:47.000976,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.95714269365583,28.899999618530273,2017-11-19 22:25:47.610543,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.962499856948853,28.899999618530273,2017-11-19 22:25:51.942638,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.966666539510092,28.899999618530273,2017-11-19 22:25:56.942863,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.969999885559082,28.899999618530273,2017-11-19 22:26:01.938800,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.972727168690074,28.899999618530273,2017-11-19 22:26:06.939775,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.974999904632568,28.899999618530273,2017-11-19 22:26:11.942979,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.976922988891602,28.899999618530273,2017-11-19 22:26:16.942340,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.978571346827916,28.899999618530273,2017-11-19 22:26:24.476045,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.979999923706055,28.899999618530273,2017-11-19 22:26:29.468832,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.981249928474426,28.899999618530273,2017-11-19 22:26:31.940139,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.0,28.899999618530273,10.982352873858284,28.899999618530273,2017-11-19 22:26:36.942030,11.0,2017-11-19 22:25:31.940170,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,10.988888846503365,28.899999618530273,2017-11-19 22:26:44.471270,11.100000381469727,2017-11-19 22:26:44.471270,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,10.994736822027908,28.899999618530273,2017-11-19 22:26:46.940290,11.100000381469727,2017-11-19 22:26:44.471270,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,11.0,28.899999618530273,2017-11-19 22:26:51.942720,11.100000381469727,2017-11-19 22:26:44.471270,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,11.00476192292713,28.899999618530273,2017-11-19 22:26:56.942785,11.100000381469727,2017-11-19 22:26:44.471270,28.899999618530273,2017-11-19 22:25:10.617390,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.199999809265137,29.0,11.01363637230613,28.90454509041526,2017-11-19 22:27:01.942583,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.199999809265137,29.0,11.021739130434783,28.90869530387547,2017-11-19 22:27:06.942822,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,11.025000015894571,28.908332983652752,2017-11-19 22:27:11.942808,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,11.028000030517578,28.907999649047852,2017-11-19 22:27:16.943255,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.199999809265137,29.0,11.034615406623253,28.911538124084473,2017-11-19 22:27:21.942622,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,11.037037072358308,28.91111077202691,2017-11-19 22:27:26.942384,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,11.03928576196943,28.910713945116317,2017-11-19 22:27:31.943287,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,11.041379369538406,28.910344485578864,2017-11-19 22:27:36.943175,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.199999809265137,28.899999618530273,11.046666717529297,28.909999656677247,2017-11-19 22:27:41.942882,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.199999809265137,28.899999618530273,11.05161294629497,28.909677074801536,2017-11-19 22:27:46.942266,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.199999809265137,28.899999618530273,11.056250035762787,28.90937465429306,2017-11-19 22:27:51.942790,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.199999809265137,28.899999618530273,11.060606089505283,28.90909056230025,2017-11-19 22:27:56.942594,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.199999809265137,28.899999618530273,11.064705904792337,28.908823181601132,2017-11-19 22:28:01.942848,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,11.065714318411692,28.908571079799106,2017-11-19 22:28:09.470960,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,11.066666709052193,28.908332983652752,2017-11-19 22:28:11.939990,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,11.067567619117531,28.90810775756836,2017-11-19 22:28:16.943079,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,11.068421112863641,28.907894385488408,2017-11-19 22:28:21.942326,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.899999618530273,11.069230837699694,28.907691955566406,2017-11-19 22:28:26.942463,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.899999618530273,2017-11-19 22:25:10.617390
11.100000381469727,28.799999237060547,11.070000076293944,28.90499963760376,2017-11-19 22:28:31.941402,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.799999237060547,2017-11-19 22:28:31.941402
11.100000381469727,28.899999618530273,11.070731791054328,28.90487768591904,2017-11-19 22:28:36.942345,11.199999809265137,2017-11-19 22:27:01.942583,29.0,2017-11-19 22:27:01.942583,10.899999618530273,2017-11-19 22:25:10.617390,28.799999237060547,2017-11-19 22:28:31.941402
